Generation,Perplexity
3,4.588731289
3,7.246219158
3,5.89050293
3,7.930530548
3,4.698401451
3,3.315470219
3,6.006232738
3,9.231956482
3,6.574940205
3,6.418497562
3,4.242866039
3,6.480993748
3,6.288704872
3,6.92541647
3,8.252559662
3,5.455717087
3,7.849226952
3,5.195414066
3,7.188740253
3,6.891055107
3,6.919098854
3,7.770318031
3,4.609800816
3,5.608281612
3,4.269468784
3,5.887860775
3,4.940989494
3,4.483438492
3,5.463835239
3,2.936618805
3,4.899400711
3,10.53958893
3,5.558272839
3,4.678854465
3,5.143174648
3,8.001152039
3,4.606730461
3,7.04110527
3,6.432606697
3,3.726047516
3,4.638483047
3,5.980435371
3,4.549910069
3,5.032166958
3,5.463886738
3,6.063012123
3,7.113503456
3,4.995903969
3,6.598526955
3,4.534876823
3,4.332557201
3,5.704253674
3,6.370522976
3,5.199678898
3,3.646940947
3,7.330170631
3,5.276804447
3,5.55849123
3,5.656070709
3,7.714429379
3,7.031872749
3,6.263706684
3,5.232653141
3,3.97881937
3,7.037148952
3,4.604304314
3,10.36891174
3,5.651371956
3,5.365550518
3,4.699968338
3,5.566833496
3,5.385548592
3,7.787772179
3,4.578748226
3,4.77973032
3,5.019573689
3,5.420137882
3,7.914992332
3,9.015286446
3,5.697043419
3,5.001840115
3,4.593706131
3,6.148172379
3,7.801381111
3,4.538848877
3,6.949855804
3,4.35230875
3,5.787573338
3,7.108633518
3,4.254776478
3,4.164657116
3,5.150057316
3,8.825972557
3,5.693381786
3,5.545761108
3,5.894351006
3,5.846940994
3,7.101379871
3,6.343993187
3,5.609476566
3,5.075157166
3,6.046824932
3,5.575009346
3,5.639336109
3,4.722067356
3,3.270795345
3,5.137807846
3,8.059962273
3,7.368327141
3,6.170612335
3,5.37252903
3,9.073984146
3,5.247824192
3,4.413673401
3,6.705360413
3,5.345497131
3,5.798992157
3,8.124755859
3,10.85491085
3,6.704485893
3,6.823256493
3,5.685708046
3,5.319024563
3,5.927137375
3,5.439662933
3,5.808566093
3,4.8250947
3,5.55926609
3,4.661654949
3,6.75867033
3,5.672460556
3,4.65326786
3,3.623368263
3,5.123839855
3,5.833683491
3,7.070269585
3,4.927986145
3,6.334924698
3,4.510284424
3,6.437419415
3,3.963491678
3,3.942070723
3,5.119115829
3,6.656898022
3,4.885780811
3,5.434475422
3,6.847799778
3,6.25257206
3,6.391463757
3,6.876144886
3,6.972942829
3,7.859657288
3,4.797356129
3,4.67894125
3,6.023890495
3,5.801820278
3,10.18636131
3,5.237292767
3,5.386878014
3,7.841280937
3,4.797598362
3,5.122138977
3,6.111875057
3,4.47426033
3,7.674592972
3,7.018941879
3,6.166637421
3,4.873852253
3,6.098917007
3,4.637134552
3,4.878356934
3,6.960480213
3,7.441418648
3,3.977250576
3,8.008879662
3,4.499036789
3,6.334038734
3,8.37176609
3,6.291367531
3,5.721268654
3,5.37380743
3,6.086824417
3,4.532654762
3,5.347741127
3,8.548770905
3,6.880169868
3,7.435104847
3,5.526968479
3,6.308133125
3,5.18052578
3,3.325470924
3,6.956960678
3,5.242108345
3,4.325924397
3,6.257277012
3,5.841349602
3,5.125066757
3,6.298979759
3,4.846846104
3,6.055099487
3,5.828635693
3,5.448476315
3,6.133748531
3,5.181153297
3,5.523242474
3,5.213306904
3,3.970768452
3,5.933185101
3,4.556389332
3,4.850524902
3,5.751493931
3,3.990387678
3,6.911354065
3,11.19688702
3,6.166340351
3,6.341650009
3,7.111199856
3,5.542356968
3,5.299382687
3,10.6045208
3,4.464249134
3,6.911469936
3,12.21834469
3,4.72791338
3,5.868851185
3,5.058117867
3,6.000723362
3,5.199860573
3,5.354694366
3,3.923845291
3,5.021150112
3,11.73984528
3,7.546499729
3,7.261861801
3,4.307106018
3,5.68425703
3,4.301974297
3,6.621043205
3,5.929485798
3,6.953060627
3,4.782054424
3,5.224326134
3,5.106254101
3,6.934139252
3,7.25510788
3,5.755172729
3,5.456734657
3,5.82529974
3,5.344277859
3,4.708070278
3,4.324991226
3,5.583781719
3,6.824392796
3,3.906068802
3,6.668707848
3,4.60296917
3,6.506968498
3,4.911874294
3,6.317705154
3,7.211568356
3,5.308442593
3,12.37251759
3,6.641364574
3,6.881174564
3,5.10234642
3,8.52550602
3,4.260769844
3,6.281597614
3,3.991329193
3,4.380383015
3,6.295860767
3,4.747157097
3,4.756818771
3,7.450985432
3,4.916973114
3,4.492845535
3,5.983438969
3,5.012515068
3,4.701776981
3,6.177866936
3,6.75158596
3,5.363936424
3,5.624812603
3,3.545576334
3,5.787256241
3,7.775974274
3,5.45391655
3,5.599216461
3,7.22936058
3,6.285909653
3,6.231648445
3,8.328533173
3,4.620420456
3,5.238408566
3,6.252807617
3,8.220074654
3,6.575465202
3,5.661459923
3,6.425397873
3,5.106246948
3,4.929381371
3,4.696564198
3,6.547417164
3,5.315917015
3,4.877044678
3,4.594020844
3,4.628507137
3,7.114172459
3,5.994968891
3,3.741419792
3,7.805723667
3,6.220118999
3,3.760704041
3,6.882290363
3,6.099088669
3,18.3133831
3,6.056007862
3,4.633297443
3,4.863285542
3,5.627416134
3,6.597259998
3,4.726161003
3,8.749149323
3,5.206669331
3,5.634872913
3,5.000032425
3,5.956611633
3,4.925690651
3,6.141149521
3,6.134139538
3,4.094736576
3,7.66212368
3,5.221813202
3,4.007031441
3,4.316678047
3,6.750939369
3,7.28896904
3,7.743677139
3,6.714770317
3,4.280933857
3,5.47256422
3,6.272101402
3,5.770438194
3,5.678527355
3,6.894542217
3,3.905998945
3,7.681518078
3,7.15354538
3,5.133722305
3,5.326372147
3,4.822391987
3,5.626208782
3,4.085015774
3,6.251479626
3,6.210142136
3,12.91957951
3,7.54035759
3,6.622903824
3,4.202134609
3,5.344614983
3,5.456056595
3,5.374330997
3,6.212559223
3,5.651937008
3,5.129304886
3,6.361840248
3,5.254584312
3,6.531171322
3,4.100445747
3,8.20717907
3,7.0946455
3,7.430044174
3,5.353951931
3,5.7182374
3,5.125754833
3,5.0018363
3,5.253935814
3,6.08852005
3,4.944665909
3,5.213414192
3,4.985521317
3,6.9465909
3,3.896782875
3,6.960173607
3,7.432115078
3,5.363473892
3,5.906991959
3,5.806674004
3,7.166056156
3,5.463124275
3,5.988135815
3,5.544075012
3,12.45735836
3,5.315412521
3,6.548136234
3,5.708097458
3,3.8170228
3,5.425855637
3,7.822214603
3,6.490215778
3,6.064297676
3,5.070160866
3,6.696305275
3,5.629312992
3,4.919660568
3,3.996025085
3,4.515800953
3,5.177989483
3,7.558697224
3,9.811033249
3,3.406224251
3,4.964493275
3,6.518614769
3,5.443823338
3,7.571084499
3,17.9488163
3,5.000752449
3,6.590150833
3,5.687223434
3,7.381308079
3,7.400812149
3,6.669416428
3,5.159062386
3,8.371196747
3,5.347762108
3,3.554190159
3,6.010841846
3,6.23956728
3,4.056263924
3,11.44458485
3,5.696732998
3,7.984413147
3,5.750987053
3,6.140918255
3,4.302288532
3,4.654334545
3,4.460595131
3,6.216694355
3,4.48235178
3,8.364489555
3,5.852966309
3,6.206261158
3,6.260789871
4,5.748782158
4,5.586282253
4,5.441866398
4,4.443668842
4,2.823997736
4,4.290512562
4,5.806858063
4,6.243492126
4,5.065618992
4,6.309952736
4,8.020157814
4,6.918951988
4,3.954691648
4,3.673620224
4,3.509738922
4,5.926671982
4,6.747947216
4,2.904047489
4,8.638976097
4,4.775110722
4,4.213866711
4,5.208840847
4,3.233518124
4,4.290047646
4,3.522925615
4,5.722563267
4,7.017580509
4,3.113221884
4,10.45271873
4,8.413816452
4,4.144733906
4,4.168523312
4,4.327685833
4,5.944534779
4,4.994833946
4,3.375122547
4,5.440333843
4,8.095788002
4,5.984026909
4,5.162313938
4,5.695266247
4,7.511721611
4,3.810247183
4,6.861124039
4,6.242967129
4,4.209472656
4,11.03018856
4,5.09186697
4,10.85499573
4,4.602292538
4,3.977715731
4,4.990217686
4,3.933619499
4,6.598640919
4,3.951314688
4,6.24273634
4,4.206884384
4,7.126125336
4,12.08996296
4,5.375022888
4,3.788080692
4,5.903585434
4,4.59798193
4,5.375410557
4,4.838603497
4,7.202987671
4,7.025345325
4,5.722909927
4,4.427947521
4,5.282797337
4,7.780209541
4,3.969823837
4,5.65945673
4,4.689256191
4,6.749598026
4,3.85726738
4,11.29257488
4,4.054924011
4,3.916254759
4,8.87919426
4,3.66919589
4,5.298317909
4,3.461249352
4,6.23560667
4,3.856537342
4,3.662607431
4,10.59569073
4,4.606900215
4,6.285006046
4,6.060707092
4,5.147956848
4,7.605538845
4,4.185935497
4,5.454646111
4,6.289659977
4,5.048556328
4,3.598174095
4,7.961019516
4,4.865327835
4,3.245507956
4,4.211530209
4,5.81184864
4,4.79791832
4,6.923138142
4,5.814750671
4,4.784553051
4,4.812209129
4,9.077548027
4,3.796882629
4,5.432276249
4,5.558066368
4,4.788401604
4,5.948409557
4,7.723702908
4,3.368649721
4,6.655043125
4,10.98582172
4,5.738130569
4,6.048063755
4,5.601452827
4,5.240232944
4,3.797898769
4,4.104971409
4,6.317453384
4,7.58272934
4,4.440637112
4,5.957049847
4,5.313791275
4,4.727591515
4,4.918032646
4,4.55446434
4,5.771973133
4,7.890163422
4,4.025331497
4,6.008710384
4,4.259191036
4,2.69430995
4,4.947709084
4,3.140724659
4,3.877346992
4,3.928193569
4,4.239690781
4,8.170710564
4,6.890098095
4,6.255215645
4,6.054738522
4,3.438053608
4,3.433400393
4,2.92944479
4,4.568594456
4,10.84374619
4,5.59139061
4,6.55975914
4,4.014422894
4,5.181596756
4,4.305071831
4,7.042808056
4,5.957404613
4,3.529810429
4,7.046826363
4,6.74894619
4,5.149000645
4,4.559532642
4,5.92266798
4,5.002614975
4,6.16947031
4,5.442440033
4,9.892511368
4,3.61108017
4,6.299959183
4,3.346689939
4,5.165500641
4,4.547688484
4,4.219424725
4,3.665486336
4,3.627939463
4,4.802464008
4,6.966349125
4,15.46377373
4,4.216971874
4,5.863996029
4,3.392451286
4,3.785398722
4,3.375796556
4,7.553347111
4,6.618113041
4,4.265420914
4,5.177922726
4,6.737329006
4,4.603044033
4,2.828228474
4,7.021683216
4,5.274855137
4,4.69310379
4,4.236727715
4,6.238008022
4,9.285899162
4,5.22444725
4,4.030389786
4,4.710636139
4,6.470759392
4,7.898443222
4,19.41904449
4,3.176508427
4,4.57085228
4,8.503820419
4,2.994697809
4,4.303750992
4,6.662011147
4,2.812271118
4,9.780944824
4,6.065702915
4,5.29648447
4,8.271008492
4,4.703001499
4,5.603323936
4,4.320224762
4,7.634199619
4,3.775764227
4,4.109735489
4,2.620590925
4,4.052635193
4,4.996310234
4,3.6282866
4,7.944964886
4,8.842568398
4,5.163687229
4,7.072720528
4,4.136426449
4,5.231742382
4,6.078514576
4,5.999735355
4,4.374434471
4,7.942360878
4,4.492955685
4,5.054370403
4,3.68212986
4,6.553325176
4,4.560703754
4,2.892202616
4,7.713380814
4,5.774480343
4,4.712174416
4,10.22489071
4,9.947799683
4,5.100986004
4,2.734986305
4,8.73045063
4,4.850561142
4,3.453617334
4,5.32103157
4,6.610394001
4,4.282062531
4,4.676550388
4,4.375663757
4,4.173834801
4,3.943843126
4,8.885581017
4,5.852086544
4,5.113137245
4,5.892544746
4,5.476853371
4,6.566803455
4,5.724443913
4,3.44801116
4,5.393685818
4,4.72445488
4,4.813359261
4,5.569026947
4,4.688230038
4,5.241549015
4,8.145448685
4,3.468601704
4,6.320127487
4,6.44760561
4,4.863720417
4,3.831426859
4,3.602087736
4,5.392455101
4,4.894745827
4,4.530294895
4,4.584701538
4,5.499152184
4,3.919984341
4,4.980502605
4,5.228389263
4,5.212981701
4,5.616919518
4,5.775628567
4,4.266527653
4,5.722644329
4,6.838849068
4,6.3616395
4,4.72104311
4,7.513598919
4,4.185014725
4,6.652793407
4,7.94529438
4,3.376666307
4,6.302148819
4,5.166219234
4,4.770083904
4,4.914451599
4,3.46878314
4,6.543951035
4,4.244453907
4,3.699169159
4,11.04128933
4,4.59392786
4,5.381963253
4,5.305995464
4,4.083564758
4,4.829591274
4,4.641987801
4,6.261715412
4,6.25494194
4,6.876549721
4,6.885071278
4,3.77811265
4,6.673270226
4,3.821667433
4,6.046818733
4,6.418527126
4,7.165513992
4,4.784680843
4,6.126330376
4,5.510848999
4,6.438262463
4,3.770151377
4,3.217300415
4,5.972511768
4,4.007045746
4,5.635469913
4,6.201457024
4,4.124499321
4,5.277606964
4,6.1073246
4,6.125411034
4,4.019743443
4,5.219982147
4,5.860396862
4,6.132175922
4,5.89771986
4,5.178061008
4,9.553587914
4,5.259986401
4,3.723542213
4,5.014906883
4,9.203215599
4,5.874376774
4,5.281182766
4,4.663976192
4,6.522669315
4,3.960920811
4,4.695742607
4,3.72274065
4,3.687834024
4,4.881000042
4,6.811413288
4,3.960135698
4,5.252649307
4,4.330154896
4,4.389660358
4,4.749947071
4,4.653076172
4,4.184965134
4,7.679670334
4,3.677603245
4,3.664610386
4,3.498776674
4,7.102796555
4,6.4902668
4,4.052605629
4,4.110326767
4,5.487740993
4,3.937236071
4,7.376805782
4,6.794021606
4,6.688398361
4,3.777967215
4,6.434995174
4,6.205589294
4,7.38156414
4,4.460460186
4,5.991884708
4,3.710638523
4,4.526558399
4,9.5262146
4,4.228948116
4,5.206787109
4,5.805813789
4,5.423323154
4,3.955886841
4,4.890049934
4,5.230192184
4,5.957707882
4,6.159926414
4,3.765622616
4,3.757260799
4,9.190831184
4,4.838735104
4,11.0830822
4,6.712094307
4,26.7885952
4,3.952395916
4,7.823046684
4,4.950199604
4,5.021471024
4,8.435957909
4,5.003444195
4,7.719231129
4,5.739370346
4,5.464290619
4,3.782145262
4,6.12070179
4,6.512905121
4,4.864535332
4,3.78057313
4,4.798623085
4,4.812663555
4,5.241465569
4,4.999351025
4,6.447452545
4,4.321919918
4,3.75637269
4,5.810940742
4,8.872418404
4,18.55369759
4,4.447345734
4,4.142015457
4,7.890981674
4,4.470027924
4,6.312545776
4,4.785280228
4,6.12027216
4,7.464433193
4,2.441265821
4,4.245536327
4,6.917327881
4,5.607118607
4,3.716608286
4,3.566254854
4,4.335032463
4,6.077711582
4,10.09518337
4,4.284442425
4,4.818739414
4,4.709568501
4,6.909226894
4,5.685002804
4,6.985732555
4,5.21004343
4,4.993706703
4,3.259444714
4,4.083564758
4,4.923957825
4,4.204713821
4,3.339010477
4,4.652513504
4,5.051532745
4,4.204420567
4,6.63931942
4,7.233969212
4,6.939397812
4,3.749857187
4,6.454470158
4,4.015876293
4,5.340771198
4,4.614700794
4,4.525355816
4,3.753365517
4,8.886753082
4,6.409297943
4,4.578522682
4,4.837255478
4,5.398326874
4,7.304724693
4,4.226479053
4,7.00888586
4,5.367488861
4,4.953716755
4,4.995253086
4,4.638907909
4,6.511003017
4,3.433635473
4,4.757614136
4,4.139356136
4,5.366863728
4,10.42809772
4,4.017864227
4,5.470300674
4,4.428776741
4,5.069123745
4,3.945002794
4,8.271473885
4,5.833754539
4,4.622878551
4,4.945072651
4,4.86136055
4,5.829470634
4,5.901516438
4,4.12447691
4,4.7015872
4,5.809309959
4,6.59397459
4,24.62247849
4,2.574810505
4,5.962715626
4,8.39586544
4,4.41903019
4,4.268040657
4,3.3848629
4,10.20818138
4,7.935601711
4,7.815598965
4,6.052025318
4,5.356777191
4,4.958407402
4,5.396959305
4,5.111572742
4,5.323637486
4,13.74527454
4,4.076756001
4,5.973637581
4,6.628127575
4,6.472279072
4,5.44208622
4,4.520696163
4,5.003145695
4,5.712789059
4,5.404271603
4,3.898665905
4,6.166848183
4,3.429708958
4,4.50569582
4,6.673659325
4,5.077991009
4,5.330329418
4,3.235268354
4,4.910121918
4,4.124499321
4,4.288044453
4,5.260495663
4,4.727580547
4,6.340279102
4,4.140340805
4,4.731688499
4,5.029679775
4,4.872068882
4,5.389437675
4,8.044398308
4,7.662631989
4,4.419182777
4,4.347081661
4,4.869411469
4,3.759781599
4,4.120762348
4,6.222280502
4,4.190164089
4,10.6780529
4,5.16277647
4,4.622013092
4,6.613370419
4,5.731534958
4,5.508324146
4,5.206148624
4,5.103009701
4,3.17641902
4,4.842967987
4,5.371036053
4,5.009038925
4,4.955986023
4,5.892776012
4,7.135519981
4,6.227893353
4,5.785978317
4,5.180458069
4,7.18971014
4,3.347433329
4,6.529361725
4,5.419942379
4,3.797756195
4,8.226401329
4,3.963174105
4,4.175803185
4,5.836818695
4,3.952902317
4,4.20197773
4,3.054299355
4,7.372727394
4,3.386841059
4,4.455962658
4,5.118043423
4,2.341974497
4,5.219102859
4,4.352594852
4,4.639025211
4,5.103479862
4,8.261527061
4,5.215178967
4,4.861349583
4,4.510649204
4,4.845757484
4,6.724953651
4,6.771996975
4,3.138356924
4,4.72452116
4,17.54594994
4,3.550327539
4,7.291772366
4,5.08758831
4,3.699064493
4,7.845636368
4,3.995660782
4,6.001356602
4,10.21336937
4,5.093681335
4,6.273439884
4,18.62036896
4,8.961098671
4,3.882329702
4,6.527100563
4,5.784831524
4,3.899650574
4,4.846149445
4,5.769957542
4,8.343481064
4,3.447695255
4,6.897265434
4,4.444692612
4,5.087589741
4,6.038078308
4,4.903870106
4,4.793608665
4,5.291474342
4,5.061321259
4,5.91643858
4,6.454796314
4,2.642362833
4,4.423788548
4,6.712454796
4,10.24014854
4,5.333395004
4,5.153907776
4,5.914413929
4,6.486707211
4,8.528347969
4,6.24351263
4,8.828155518
4,3.619475603
4,4.340197563
4,5.189937115
4,3.916817427
4,6.215424538
4,5.441354275
4,4.274137974
4,5.97644949
4,4.657405853
4,4.544615269
4,4.996254921
4,5.01202774
4,5.64895153
4,6.682158947
4,6.567982197
4,5.117120743
4,4.94067812
4,6.723061085
4,5.335733891
4,6.231268883
4,4.378785133
4,6.179903507
4,5.146754742
4,4.623143673
4,4.609681606
4,11.72713566
4,5.335190773
4,14.23054504
4,8.114087105
4,3.009823799
4,3.032905817
4,6.273549557
4,4.976613045
4,3.790888786
4,5.000335217
4,9.123901367
4,3.162930727
4,5.088667393
4,4.158997536
4,2.610486269
4,5.273578167
4,4.915653706
4,6.714168549
4,3.336737394
4,7.167722225
4,4.221186161
4,5.686561108
4,5.089348316
4,5.909067154
4,3.624546051
4,6.830673695
4,6.499920368
4,4.560185432
4,7.391418934
4,5.021899223
4,3.663966894
4,4.405486107
4,4.954002857
4,5.305450916
4,4.509740829
4,8.832043648
4,9.302125931
4,5.739484787
4,2.764540911
4,6.905012131
4,6.859863758
4,4.044028282
4,3.769163847
4,6.151367188
4,6.578040123
4,6.660501003
4,5.135070324
4,6.074843407
4,12.39977741
4,9.740131378
4,7.771053314
4,7.027140617
4,7.551130295
4,4.868478298
4,4.158658028
4,4.522819042
4,4.246838093
4,5.103479862
4,4.913713455
4,4.074784756
4,3.364641666
4,5.280029774
4,5.579315662
4,4.784782887
4,5.290910721
4,5.598262787
4,4.838504314
4,4.062416553
4,5.489648342
4,13.01933861
4,4.488267899
4,3.428384066
4,4.218501568
4,4.454181194
4,5.107969284
4,5.213153362
4,8.788767815
4,7.065469742
4,4.15571785
4,3.851958275
4,5.130222321
4,5.65397501
4,11.09450626
4,4.432938576
4,4.607346535
4,5.424073696
4,4.710024357
4,4.862487793
4,9.972760201
4,6.692177773
4,6.838511467
4,6.170314789
4,7.51671505
4,7.133877754
4,3.951057434
4,5.854423046
4,6.102581024
4,4.13493681
4,4.394496441
4,4.905256271
4,5.493142128
4,4.7961483
4,4.00456953
4,3.691991091
4,5.400611877
4,6.301928043
4,5.725555897
4,9.073385239
4,11.76965618
4,8.850104332
4,3.444765091
4,4.105318546
4,6.634251118
4,4.25711298
4,10.35936451
4,5.816642761
4,6.67982769
4,4.65737009
4,5.360716343
4,5.682986736
4,4.31369257
4,4.306344986
4,4.540006161
4,5.623605728
4,5.454196453
4,5.09922123
4,5.360619545
4,7.000581264
4,4.920126915
4,5.279327869
4,7.030456066
4,4.807287216
4,5.167820454
4,4.247120857
4,4.672477722
4,5.034577847
4,3.980370283
4,7.29841423
4,4.190458775
4,5.143670559
4,4.86427021
4,4.618867874
4,5.232273102
4,6.001551628
4,12.91297436
4,3.717759132
4,6.612677097
4,4.558092594
4,4.249193192
4,3.948988914
4,3.68815279
4,3.874443531
4,4.152387619
4,5.420897961
4,5.377799988
4,4.397665977
4,11.27700806
4,11.40138054
4,3.765960455
4,4.098491669
4,12.07995605
4,3.970001221
4,2.636122942
4,3.443836927
4,4.057106018
4,3.220344782
4,5.760712147
4,4.935256004
4,4.492821217
4,9.519652367
4,6.550407887
4,5.22897768
4,6.33144331
4,5.793299198
4,4.881989479
4,3.733461142
4,4.659934521
4,6.580100536
4,4.492631435
4,5.155900002
4,17.42955971
4,4.542259693
4,5.324345589
4,6.10253334
4,6.20249939
4,6.494873524
4,6.515721798
4,4.19129467
4,4.988026142
4,5.38095808
4,3.785516024
4,4.517478466
4,5.140704155
4,6.136349678
4,5.181773663
4,5.136409283
4,6.982564449
4,5.20121336
4,5.293755054
4,6.021492004
4,5.043875694
4,11.2780838
4,5.189285278
4,3.736829519
4,4.467078209
4,3.284855604
4,5.685308933
4,5.920237541
4,5.628762722
4,4.426066875
4,4.684332848
4,5.313742161
4,2.996971846
4,5.034846306
4,4.518624306
4,5.551950932
4,5.394825935
4,12.48295021
4,2.604046106
4,5.79284668
4,6.513560295
4,3.868573189
4,8.876791954
4,4.83714962
4,6.450788498
4,3.719040632
4,5.265454292
4,5.959618092
4,6.257089138
4,6.798947811
4,3.241162539
4,4.391234398
4,3.984375954
4,4.447349548
4,4.230861664
4,6.780238628
4,4.788363934
4,4.453895092
4,3.516627073
4,10.432621
4,6.567249298
4,3.187275887
4,5.209694862
4,5.286585331
4,4.346349716
4,4.060255051
4,4.299156189
4,6.421890259
4,3.369921684
4,5.189176083
4,11.1468277
4,5.891420841
4,7.177958965
4,5.930152416
4,2.96407032
4,4.064508438
4,3.518847227
4,8.025742531
4,4.69002676
4,4.001152039
4,4.468681335
4,4.348124027
4,3.487688065
4,5.325427055
4,4.599372864
4,5.715732098
4,4.702096939
4,5.485538006
4,5.1609869
4,3.736494541
4,4.101681232
4,2.725174189
4,5.14428854
4,4.223481178
4,8.783604622
4,4.390327454
4,5.980296612
4,4.917637348
4,2.182713509
4,6.44577837
4,6.414898872
4,5.065079212
4,4.677182198
4,3.641009092
4,9.586324692
4,6.699094772
4,4.424242496
4,5.748625278
4,6.183870316
4,4.136708736
4,4.391575813
4,3.153501511
4,4.603415489
4,5.884772301
4,6.946823597
4,3.23508358
4,9.728571892
4,4.983595371
4,4.960345745
4,4.232160568
4,6.005973339
4,4.682783127
4,5.014324188
4,3.49192524
4,4.593713284
4,3.857540131
4,4.604117393
4,7.577551365
4,6.050182343
4,7.727902412
4,4.357668877
4,4.511065483
4,18.68026924
4,4.740776062
4,6.17810154
4,7.245515823
4,2.805977821
4,3.907307863
4,3.517466545
4,6.178933144
4,6.098932266
4,5.045873642
4,4.894786358
4,3.649140358
4,3.664587736
4,5.737343311
4,4.513545513
4,4.521876812
4,3.471987247
4,5.707317829
4,5.08340168
4,3.822333813
4,5.679844379
4,13.8238678
4,5.474347115
4,4.391309738
4,12.52756882
4,5.553254604
4,3.691643953
4,5.851584911
4,5.693685055
4,3.779438257
4,5.637876511
4,2.568753719
4,3.347609282
4,4.466959953
4,3.560127974
4,3.532149553
4,5.705561161
4,5.622663498
4,4.581429958
4,5.06125021
4,5.738656521
4,5.022678375
4,6.600086212
4,6.862652779
4,8.108161926
4,3.776655912
4,5.129765511
4,4.170688152
4,6.27314043
4,4.551223755
4,4.596414089
4,3.450625181
4,4.032884121
4,4.33540535
4,3.81903863
4,6.226193428
4,3.916543245
4,10.72339916
4,7.080630779
4,4.399137974
4,7.619165421
4,5.044229984
4,4.799395561
4,5.821110725
4,3.550308228
4,5.945621967
4,6.111620903
4,6.511351109
4,3.686706066
4,5.324179649
4,9.10195446
4,4.091430664
4,5.669300079
4,3.253165483
4,5.058755398
4,4.761515617
4,6.490314484
4,6.245493412
4,4.686075211
4,5.741652012
4,4.480473995
4,4.046564102
4,6.995060444
4,3.509233952
4,3.905048609
4,5.325393677
4,5.588984966
4,8.385393143
4,4.011931419
4,5.000715256
4,11.47159958
4,6.961037159
4,6.974648952
4,4.218597412
4,3.631496906
4,5.115176201
4,7.62710619
4,3.895801306
4,4.778399467
4,3.732213736
4,6.410011292
4,8.03390789
4,5.784205437
4,12.23203564
4,6.964055061
4,9.507519722
4,2.934675455
4,8.628474236
4,9.237033844
4,6.177922726
4,7.233618259
4,5.739316463
4,4.807677269
4,4.551270485
4,5.400500298
4,3.995921373
4,3.948408604
4,4.577021122
4,3.015956402
4,5.320110798
4,10.08298588
4,5.799728394
4,3.608344793
4,5.616278648
4,7.411034107
4,3.023335695
4,5.462465763
4,7.038880825
4,4.90077877
4,5.969864368
4,5.2653265
4,4.049798012
4,4.703673363
4,4.37342453
4,4.067023277
4,5.796550751
4,3.195654154
4,5.353925705
4,7.217792511
4,3.897132635
4,4.703923702
4,9.337785721
4,4.515631199
4,4.065234661
4,8.011431694
4,4.629573345
4,4.57094574
4,4.589419842
4,7.143916607
4,7.153534412
4,7.164418697
4,4.901091099
4,4.079051018
4,6.181262016
4,3.454303741
4,8.48720932
4,6.978505135
4,5.910327911
4,3.857857466
4,3.053548336
4,5.045931339
4,5.585530758
4,4.86158514
4,4.504609585
4,4.120882511
4,4.519906521
4,13.38847733
4,9.023796082
4,4.112907887
4,5.952988625
4,4.251440048
4,7.768095016
4,6.502019882
4,5.334286213
4,4.73871994
4,4.417333603
4,7.401726246
4,5.947153091
4,4.992470741
4,4.177195072
4,4.546136379
4,8.627928734
4,4.769742489
4,6.894975185
4,5.087874889
4,6.833928585
4,4.584934235
4,9.587309837
4,4.929486752
4,5.552640915
4,5.14133358
4,5.025228024
4,7.832676888
4,4.837089062
4,3.596909761
4,5.617455482
4,9.497361183
4,8.444844246
4,5.504306793
4,3.990008354
4,6.718436718
4,4.991526127
4,3.17154336
4,6.067462444
4,3.329341173
4,5.678156376
4,9.068523407
4,9.288917542
4,4.351106644
4,13.76167393
4,4.8587327
4,5.421153069
4,5.457911491
4,10.4235239
4,6.7376647
4,3.040905476
4,5.204926014
4,5.055289268
4,5.77684927
4,4.976178169
4,2.955823898
4,3.338219881
4,4.553051472
4,5.387354851
4,5.315683365
4,5.04618597
4,7.899729252
4,3.653170824
4,6.74968195
4,6.151367188
4,4.788230896
4,2.946466684
4,5.697907448
4,5.803435802
4,6.086705208
4,8.404996872
4,5.607043743
4,6.766656399
4,4.062282085
4,4.511768818
4,8.699912071
4,3.784964323
4,3.864823341
4,5.453567505
4,5.342447281
4,6.737224579
4,6.061671734
4,7.756550789
4,8.042752266
4,5.150051594
4,4.948475361
4,4.594481945
4,4.004443645
4,9.499843597
4,7.611766338
4,4.838882446
4,4.969568253
4,5.118445873
4,4.656247139
4,5.659680367
4,7.282862186
4,8.086014748
4,4.644838333
4,14.19603825
4,3.701727152
4,5.328725815
4,8.45201683
4,5.588224411
4,6.451916695
4,5.206488132
4,6.196363449
4,3.689685583
4,6.254178524
4,8.696825981
4,6.99570179
4,6.859033585
4,3.694509983
4,4.863562107
4,5.699699402
4,3.463725567
4,6.097979546
4,4.65379715
4,5.469683647
4,3.84798193
4,6.174723148
4,3.457916975
4,4.587330818
4,3.472224474
4,7.514609337
4,5.181740284
4,6.389865398
4,5.280846119
4,5.284776688
4,5.720325947
4,4.847918987
4,3.532149553
4,6.034155369
4,3.215213537
4,3.740228653
4,3.933014154
4,4.836373806
4,7.364830494
4,16.23436546
4,5.083647728
4,4.810853004
4,10.29755116
4,4.211556435
4,6.255904198
4,8.041109085
4,4.0011549
4,6.176088333
4,12.60372353
4,5.288724899
4,5.84034729
4,3.779397488
4,5.044796467
4,3.962975264
4,7.588892937
4,3.740202904
